CHROM	START	END	N_SITES
1	11350000	11360000	1079
1	11360000	11370000	1010
1	11370000	11380000	507
1	11380000	11390000	894
1	11390000	11400000	997
1	11400000	11410000	1275
1	11410000	11420000	1210
1	11420000	11430000	478
1	11430000	11440000	1045
1	11440000	11450000	981
1	11450000	11460000	948
1	11460000	11470000	781
1	11470000	11480000	1313
1	11480000	11490000	1291
1	11490000	11500000	881
1	11500000	11510000	1180
1	11510000	11520000	1209
1	11520000	11530000	1215
1	11530000	11540000	911
1	11540000	11550000	1126
1	11550000	11560000	784
1	11560000	11570000	1188
1	11570000	11580000	381
1	11580000	11590000	789
1	11590000	11600000	1178
1	11600000	11610000	1252
1	11610000	11620000	1050
1	11620000	11630000	1309
1	11630000	11640000	767
1	11640000	11650000	840
1	11650000	11660000	875
1	11660000	11670000	1103
1	11670000	11680000	1324
1	11680000	11690000	1248
1	11690000	11700000	1041
1	11700000	11710000	1263
1	11710000	11720000	903
1	11720000	11730000	1081
1	11730000	11740000	1419
1	11740000	11750000	1237
1	11750000	11760000	1138
1	11760000	11770000	1512
1	11770000	11780000	1388
1	11780000	11790000	1079
1	11790000	11800000	1244
1	11800000	11810000	1272
1	11810000	11820000	1188
1	11820000	11830000	911
1	11830000	11840000	873
1	11840000	11850000	1166
1	11850000	11860000	1153
1	11860000	11870000	1128
1	11870000	11880000	1151
1	11880000	11890000	1017
1	11890000	11900000	1055
1	11900000	11910000	744
1	11910000	11920000	892
1	11920000	11930000	1051
1	11930000	11940000	1255
1	11940000	11950000	849
1	11950000	11960000	1010
1	11960000	11970000	832
1	11970000	11980000	1107
1	11980000	11990000	1202
1	11990000	12000000	1183
1	12000000	12010000	1242
1	12010000	12020000	1165
1	12020000	12030000	1184
1	12030000	12040000	1163
1	12040000	12050000	1017
1	12050000	12060000	1147
1	12060000	12070000	1157
1	12070000	12080000	777
1	12080000	12090000	1127
1	12090000	12100000	789
1	12100000	12110000	958
1	12110000	12120000	1084
1	12120000	12130000	940
1	12130000	12140000	1212
1	12140000	12150000	1226
1	12150000	12160000	1293
1	12160000	12170000	832
1	12170000	12180000	1388
1	12180000	12190000	1320
1	12190000	12200000	863
1	12200000	12210000	1083
1	12210000	12220000	1078
1	12220000	12230000	828
1	12230000	12240000	886
1	12240000	12250000	974
1	12250000	12260000	434
1	12260000	12270000	938
1	12270000	12280000	932
1	12280000	12290000	1278
1	12290000	12300000	862
1	12300000	12310000	950
1	12310000	12320000	1119
1	12320000	12330000	1184
1	12330000	12340000	463
1	12340000	12350000	823
1	12350000	12360000	247
1	12360000	12370000	1079
1	12370000	12380000	947
1	12380000	12390000	1045
1	12390000	12400000	1412
1	12400000	12410000	936
1	12410000	12420000	576
1	12420000	12430000	1120
1	12430000	12440000	1159
1	12440000	12450000	953
1	12450000	12460000	1057
1	12460000	12470000	1011
1	12470000	12480000	984
1	12480000	12490000	1208
1	12490000	12500000	1252
1	12500000	12510000	1215
1	12510000	12520000	1211
1	12520000	12530000	1489
1	12530000	12540000	1150
1	12540000	12550000	1188
1	12550000	12560000	929
1	12560000	12570000	1154
1	12570000	12580000	1201
1	12580000	12590000	1060
1	12590000	12600000	918
1	12600000	12610000	1290
1	12610000	12620000	1052
1	12620000	12630000	951
1	12630000	12640000	1214
1	12640000	12650000	425
1	12650000	12660000	933
1	12660000	12670000	869
1	12670000	12680000	955
1	12680000	12690000	1267
1	12690000	12700000	1226
1	12700000	12710000	1125
1	12710000	12720000	1032
1	12720000	12730000	1581
1	12730000	12740000	1267
1	12740000	12750000	957
1	12750000	12760000	1308
1	12760000	12770000	1228
1	12770000	12780000	720
1	12780000	12790000	1109
1	12790000	12800000	873
1	12800000	12810000	1173
1	12810000	12820000	1006
1	12820000	12830000	1277
1	12830000	12840000	1175
1	12840000	12850000	1154
1	12850000	12860000	365
1	12860000	12870000	1349
1	12870000	12880000	957
1	12880000	12890000	818
1	12890000	12900000	1375
1	12900000	12910000	1078
1	12910000	12920000	1051
1	12920000	12930000	1051
1	12930000	12940000	1450
1	12940000	12950000	1317
1	12950000	12960000	1242
1	12960000	12970000	1095
1	12970000	12980000	955
1	12980000	12990000	1067
1	12990000	13000000	1008
1	13000000	13010000	1253
1	13010000	13020000	1098
1	13020000	13030000	907
1	13030000	13040000	973
1	13040000	13050000	1274
1	13050000	13060000	1349
1	13060000	13070000	1186
1	13070000	13080000	1037
1	13080000	13090000	1190
1	13090000	13100000	595
1	13100000	13110000	1074
1	13110000	13120000	1113
1	13120000	13130000	785
1	13130000	13140000	971
1	13140000	13150000	934
1	13150000	13160000	841
1	13160000	13170000	1182
1	13170000	13180000	1294
1	13180000	13190000	1325
1	13190000	13200000	1106
1	13200000	13210000	1130
1	13210000	13220000	931
1	13220000	13230000	651
1	13230000	13240000	1173
1	13240000	13250000	1343
1	13250000	13260000	845
1	13260000	13270000	801
1	13270000	13280000	1223
1	13280000	13290000	788
1	13290000	13300000	947
1	13300000	13310000	690
1	13310000	13320000	1316
1	13320000	13330000	1350
1	13330000	13340000	1213
1	13340000	13350000	901
1	13350000	13360000	1193
1	13360000	13370000	985
1	13370000	13380000	869
1	13380000	13390000	1235
1	13390000	13400000	711
1	13400000	13410000	1746
1	13410000	13420000	1252
1	13420000	13430000	1130
1	13430000	13440000	1165
1	13440000	13450000	1422
1	13450000	13460000	993
1	13460000	13470000	1117
1	13470000	13480000	819
1	13480000	13490000	968
1	13490000	13500000	1441
1	13500000	13510000	1226
1	13510000	13520000	1047
1	13520000	13530000	1023
1	13530000	13540000	1320
1	13540000	13550000	1055
1	13550000	13560000	694
1	13560000	13570000	855
1	13570000	13580000	942
1	13580000	13590000	1280
1	13590000	13600000	499
1	13600000	13610000	862
1	13610000	13620000	983
1	13620000	13630000	952
1	13630000	13640000	1216
1	13640000	13650000	1049
1	13650000	13660000	1335
1	13660000	13670000	809
1	13670000	13680000	802
1	13680000	13690000	1018
1	13690000	13700000	788
1	13700000	13710000	1119
1	13710000	13720000	902
1	13720000	13730000	1208
1	13730000	13740000	1064
1	13740000	13750000	1073
1	13750000	13760000	982
1	13760000	13770000	967
1	13770000	13780000	1198
1	13780000	13790000	1126
1	13790000	13800000	1128
1	13800000	13810000	1065
1	13810000	13820000	837
1	13820000	13830000	970
1	13830000	13840000	1150
1	13840000	13850000	1429
1	13850000	13860000	888
1	13860000	13870000	731
1	13870000	13880000	904
1	13880000	13890000	909
1	13890000	13900000	1279
1	13900000	13910000	881
1	13910000	13920000	712
1	13920000	13930000	796
1	13930000	13940000	938
1	13940000	13950000	786
1	13950000	13960000	1103
1	13960000	13970000	979
1	13970000	13980000	983
1	13980000	13990000	820
1	13990000	14000000	821
1	14000000	14010000	411
1	14010000	14020000	677
1	14020000	14030000	885
1	14030000	14040000	908
1	14040000	14050000	1053
1	14050000	14060000	1023
1	14060000	14070000	1241
1	14070000	14080000	1279
1	14080000	14090000	1190
1	14090000	14100000	1424
1	14100000	14110000	1265
1	14110000	14120000	1244
1	14120000	14130000	1002
1	14130000	14140000	1083
1	14140000	14150000	989
1	14150000	14160000	1052
1	14160000	14170000	1408
1	14170000	14180000	1065
1	14180000	14190000	1146
1	14190000	14200000	1094
1	14200000	14210000	1010
1	14210000	14220000	1091
1	14220000	14230000	1296
1	14230000	14240000	928
1	14240000	14250000	1425
1	14250000	14260000	1280
1	14260000	14270000	956
1	14270000	14280000	904
1	14280000	14290000	1202
1	14290000	14300000	708
1	14300000	14310000	526
1	14310000	14320000	506
1	14320000	14330000	944
1	14330000	14340000	781
1	14340000	14350000	1544
1	14350000	14360000	1118
1	14360000	14370000	961
1	14370000	14380000	1032
1	14380000	14390000	898
1	14390000	14400000	857
1	14400000	14410000	1097
1	14410000	14420000	1110
1	14420000	14430000	925
1	14430000	14440000	650
1	14440000	14450000	887
1	14450000	14460000	956
1	14460000	14470000	808
1	14470000	14480000	844
1	14480000	14490000	855
1	14490000	14500000	869
1	14500000	14510000	758
1	14510000	14520000	983
1	14520000	14530000	1114
1	14530000	14540000	992
1	14540000	14550000	1125
1	14550000	14560000	995
1	14560000	14570000	881
1	14570000	14580000	861
1	14580000	14590000	1433
1	14590000	14600000	1148
1	14600000	14610000	678
1	14610000	14620000	974
1	14620000	14630000	1211
1	14630000	14640000	1097
1	14640000	14650000	1044
1	14650000	14660000	1104
1	14660000	14670000	1210
1	14670000	14680000	1103
1	14680000	14690000	836
1	14690000	14700000	1135
1	14700000	14710000	1034
1	14710000	14720000	808
1	14720000	14730000	1292
1	14730000	14740000	1258
1	14740000	14750000	1305
1	14750000	14760000	1271
1	14760000	14770000	892
1	14770000	14780000	1078
1	14780000	14790000	1107
1	14790000	14800000	858
1	14800000	14810000	732
1	14810000	14820000	1089
1	14820000	14830000	1014
1	14830000	14840000	950
1	14840000	14850000	1049
1	14850000	14860000	960
1	14860000	14870000	858
1	14870000	14880000	880
1	14880000	14890000	1226
1	14890000	14900000	1165
1	14900000	14910000	1041
1	14910000	14920000	699
1	14920000	14930000	754
1	14930000	14940000	781
1	14940000	14950000	877
1	14950000	14960000	805
1	14960000	14970000	1045
1	14970000	14980000	1071
1	14980000	14990000	640
1	14990000	15000000	1016
1	15000000	15010000	836
1	15010000	15020000	1119
1	15020000	15030000	1334
1	15030000	15040000	1167
1	15040000	15050000	1053
1	15050000	15060000	795
1	15060000	15070000	1191
1	15070000	15080000	838
1	15080000	15090000	1041
1	15090000	15100000	1244
1	15100000	15110000	1114
1	15110000	15120000	885
1	15120000	15130000	502
1	15130000	15140000	1095
1	15140000	15150000	951
1	15150000	15160000	845
1	15160000	15170000	1017
1	15170000	15180000	796
1	15180000	15190000	1098
1	15190000	15200000	992
1	15200000	15210000	1372
1	15210000	15220000	814
1	15220000	15230000	1322
1	15230000	15240000	1137
1	15240000	15250000	1382
1	15250000	15260000	1344
1	15260000	15270000	902
1	15270000	15280000	899
1	15280000	15290000	1017
1	15290000	15300000	896
1	15300000	15310000	1080
1	15310000	15320000	1062
1	15320000	15330000	1327
1	15330000	15340000	1432
1	15340000	15350000	1261
1	15350000	15360000	1171
1	15360000	15370000	1468
1	15370000	15380000	1126
1	15380000	15390000	762
1	15390000	15400000	673
1	15400000	15410000	1111
1	15410000	15420000	1212
1	15420000	15430000	1498
1	15430000	15440000	921
1	15440000	15450000	899
1	15450000	15460000	1099
1	15460000	15470000	1316
1	15470000	15480000	1306
1	15480000	15490000	297
1	15490000	15500000	1193
1	15500000	15510000	1395
1	15510000	15520000	1497
1	15520000	15530000	1028
1	15530000	15540000	997
1	15540000	15550000	930
1	15550000	15560000	1208
1	15560000	15570000	1011
1	15570000	15580000	898
1	15580000	15590000	1112
1	15590000	15600000	1064
1	15600000	15610000	1402
1	15610000	15620000	1139
1	15620000	15630000	1093
1	15630000	15640000	1432
1	15640000	15650000	1557
1	15650000	15660000	1174
1	15660000	15670000	1007
1	15670000	15680000	780
1	15680000	15690000	680
1	15690000	15700000	1200
1	15700000	15710000	1008
1	15710000	15720000	809
1	15720000	15730000	1101
1	15730000	15740000	804
1	15740000	15750000	1067
1	15750000	15760000	985
1	15760000	15770000	1079
1	15770000	15780000	1287
1	15780000	15790000	807
1	15790000	15800000	1021
1	15800000	15810000	1197
1	15810000	15820000	977
1	15820000	15830000	724
1	15830000	15840000	1075
1	15840000	15850000	1119
1	15850000	15860000	1081
1	15860000	15870000	945
1	15870000	15880000	1362
1	15880000	15890000	1243
1	15890000	15900000	892
1	15900000	15910000	1250
1	15910000	15920000	1249
1	15920000	15930000	1106
1	15930000	15940000	1117
1	15940000	15950000	1048
1	15950000	15960000	892
1	15960000	15970000	1106
1	15970000	15980000	1231
1	15980000	15990000	989
1	15990000	16000000	930
1	16000000	16010000	1008
1	16010000	16020000	1344
1	16020000	16030000	1007
1	16030000	16040000	1098
1	16040000	16050000	1147
1	16050000	16060000	1051
1	16060000	16070000	1075
1	16070000	16080000	1164
1	16080000	16090000	1013
1	16090000	16100000	1163
1	16100000	16110000	1130
1	16110000	16120000	838
1	16120000	16130000	907
1	16130000	16140000	877
1	16140000	16150000	1028
1	16150000	16160000	1017
1	16160000	16170000	1277
1	16170000	16180000	1101
1	16180000	16190000	1061
1	16190000	16200000	934
1	16200000	16210000	1282
1	16210000	16220000	1156
1	16220000	16230000	1128
1	16230000	16240000	1285
1	16240000	16250000	972
1	16250000	16260000	1113
1	16260000	16270000	1146
1	16270000	16280000	1020
1	16280000	16290000	1142
1	16290000	16300000	1145
1	16300000	16310000	886
1	16310000	16320000	658
1	16320000	16330000	947
1	16330000	16340000	423
1	16340000	16350000	407
1	16350000	16360000	724
1	16360000	16370000	1367
1	16370000	16380000	864
1	16380000	16390000	828
1	16390000	16400000	976
1	16400000	16410000	963
1	16410000	16420000	816
1	16420000	16430000	875
1	16430000	16440000	971
1	16440000	16450000	1027
1	16450000	16460000	817
1	16460000	16470000	721
1	16470000	16480000	729
1	16480000	16490000	795
1	16490000	16500000	1098
1	16500000	16510000	971
1	16510000	16520000	1385
1	16520000	16530000	866
1	16530000	16540000	985
1	16540000	16550000	929
1	16550000	16560000	1156
1	16560000	16570000	1235
1	16570000	16580000	1221
1	16580000	16590000	1174
1	16590000	16600000	657
1	16600000	16610000	791
1	16610000	16620000	772
1	16620000	16630000	583
1	16630000	16640000	928
1	16640000	16650000	793
1	16650000	16660000	873
1	16660000	16670000	1393
1	16670000	16680000	818
1	16680000	16690000	1103
1	16690000	16700000	842
1	16700000	16710000	1177
1	16710000	16720000	1115
1	16720000	16730000	1247
1	16730000	16740000	1183
1	16740000	16750000	971
1	16750000	16760000	918
1	16760000	16770000	779
1	16770000	16780000	707
1	16780000	16790000	875
1	16790000	16800000	687
1	16800000	16810000	1220
1	16810000	16820000	1022
1	16820000	16830000	840
1	16830000	16840000	909
1	16840000	16850000	1084
1	16850000	16860000	904
1	16860000	16870000	1008
1	16870000	16880000	1470
1	16880000	16890000	967
1	16890000	16900000	806
1	16900000	16910000	993
1	16910000	16920000	565
1	16920000	16930000	715
1	16930000	16940000	1010
1	16940000	16950000	489
1	16950000	16960000	750
1	16960000	16970000	584
1	16970000	16980000	838
1	16980000	16990000	981
1	16990000	17000000	1180
1	17000000	17010000	937
1	17010000	17020000	877
1	17020000	17030000	1066
1	17030000	17040000	1186
1	17040000	17050000	697
1	17050000	17060000	683
1	17060000	17070000	734
1	17070000	17080000	709
1	17080000	17090000	650
1	17090000	17100000	849
1	17100000	17110000	767
1	17110000	17120000	569
1	17120000	17130000	741
1	17130000	17140000	996
1	17140000	17150000	1076
1	17150000	17160000	1324
1	17160000	17170000	907
1	17170000	17180000	613
1	17180000	17190000	1027
1	17190000	17200000	1311
1	17200000	17210000	945
1	17210000	17220000	837
1	17220000	17230000	765
1	17230000	17240000	690
1	17240000	17250000	967
1	17250000	17260000	698
1	17260000	17270000	1116
1	17270000	17280000	790
1	17280000	17290000	553
1	17290000	17300000	516
1	17300000	17310000	1016
1	17310000	17320000	887
1	17320000	17330000	593
1	17330000	17340000	683
1	17340000	17350000	413
1	17350000	17360000	1194
1	17360000	17370000	683
1	17370000	17380000	885
1	17380000	17390000	713
1	17390000	17400000	527
1	17400000	17410000	975
1	17410000	17420000	1025
1	17420000	17430000	985
1	17430000	17440000	771
1	17440000	17450000	1000
1	17450000	17460000	1085
1	17460000	17470000	1076
1	17470000	17480000	948
1	17480000	17490000	1067
1	17490000	17500000	936
1	17500000	17510000	719
1	17510000	17520000	717
1	17520000	17530000	738
1	17530000	17540000	710
1	17540000	17550000	722
1	17550000	17560000	899
1	17560000	17570000	839
1	17570000	17580000	797
1	17580000	17590000	718
1	17590000	17600000	1091
1	17600000	17610000	854
1	17610000	17620000	1051
1	17620000	17630000	1211
1	17630000	17640000	866
1	17640000	17650000	851
1	17650000	17660000	1219
1	17660000	17670000	1225
1	17670000	17680000	925
1	17680000	17690000	755
1	17690000	17700000	1258
1	17700000	17710000	712
1	17710000	17720000	717
1	17720000	17730000	767
1	17730000	17740000	1030
1	17740000	17750000	1028
1	17750000	17760000	654
1	17760000	17770000	1230
1	17770000	17780000	1047
1	17780000	17790000	1078
1	17790000	17800000	840
1	17800000	17810000	1029
1	17810000	17820000	784
1	17820000	17830000	1261
1	17830000	17840000	798
1	17840000	17850000	752
1	17850000	17860000	1125
1	17860000	17870000	828
1	17870000	17880000	1126
1	17880000	17890000	771
1	17890000	17900000	901
1	17900000	17910000	901
1	17910000	17920000	873
1	17920000	17930000	935
1	17930000	17940000	780
1	17940000	17950000	867
1	17950000	17960000	634
1	17960000	17970000	1136
1	17970000	17980000	842
1	17980000	17990000	905
1	17990000	18000000	934
1	18000000	18010000	909
1	18010000	18020000	1037
1	18020000	18030000	855
1	18030000	18040000	1078
1	18040000	18050000	986
1	18050000	18060000	837
1	18060000	18070000	862
1	18070000	18080000	757
1	18080000	18090000	1245
1	18090000	18100000	724
1	18100000	18110000	786
1	18110000	18120000	718
1	18120000	18130000	846
1	18130000	18140000	933
1	18140000	18150000	779
1	18150000	18160000	510
1	18160000	18170000	827
1	18170000	18180000	676
1	18180000	18190000	524
1	18190000	18200000	686
1	18200000	18210000	822
1	18210000	18220000	714
1	18220000	18230000	573
1	18230000	18240000	798
1	18240000	18250000	938
1	18250000	18260000	851
1	18260000	18270000	1339
1	18270000	18280000	971
1	18280000	18290000	900
1	18290000	18300000	795
1	18300000	18310000	616
1	18310000	18320000	580
1	18320000	18330000	918
1	18330000	18340000	1056
1	18340000	18350000	659
1	18350000	18360000	832
1	18360000	18370000	743
1	18370000	18380000	1033
1	18380000	18390000	814
1	18390000	18400000	545
1	18400000	18410000	827
1	18410000	18420000	828
1	18420000	18430000	919
1	18430000	18440000	1237
1	18440000	18450000	580
1	18450000	18460000	889
1	18460000	18470000	1141
1	18470000	18480000	1043
1	18480000	18490000	675
1	18490000	18500000	597
1	18500000	18510000	1315
1	18510000	18520000	698
1	18520000	18530000	879
1	18530000	18540000	994
1	18540000	18550000	1339
1	18550000	18560000	1021
1	18560000	18570000	956
1	18570000	18580000	846
1	18580000	18590000	907
1	18590000	18600000	924
1	18600000	18610000	1235
1	18610000	18620000	1120
1	18620000	18630000	1215
1	18630000	18640000	1108
1	18640000	18650000	1242
1	18650000	18660000	991
1	18660000	18670000	960
1	18670000	18680000	1069
1	18680000	18690000	802
1	18690000	18700000	1018
1	18700000	18710000	784
1	18710000	18720000	615
1	18720000	18730000	1063
1	18730000	18740000	962
1	18740000	18750000	828
1	18750000	18760000	1115
1	18760000	18770000	747
1	18770000	18780000	557
1	18780000	18790000	314
1	18790000	18800000	705
1	18800000	18810000	764
1	18810000	18820000	987
1	18820000	18830000	1020
1	18830000	18840000	1186
1	18840000	18850000	1204
1	18850000	18860000	812
1	18860000	18870000	1084
1	18870000	18880000	1045
1	18880000	18890000	1036
1	18890000	18900000	750
1	18900000	18910000	1089
1	18910000	18920000	994
1	18920000	18930000	1061
1	18930000	18940000	1209
1	18940000	18950000	1210
1	18950000	18960000	1013
1	18960000	18970000	1426
1	18970000	18980000	1372
1	18980000	18990000	1259
1	18990000	19000000	896
1	19000000	19010000	871
1	19010000	19020000	1237
1	19020000	19030000	1291
1	19030000	19040000	1527
1	19040000	19050000	1038
1	19050000	19060000	870
1	19060000	19070000	890
1	19070000	19080000	1290
1	19080000	19090000	1358
1	19090000	19100000	877
1	19100000	19110000	1082
1	19110000	19120000	731
1	19120000	19130000	1039
1	19130000	19140000	972
1	19140000	19150000	1037
1	19150000	19160000	1060
1	19160000	19170000	1075
1	19170000	19180000	891
1	19180000	19190000	1296
1	19190000	19200000	872
1	19200000	19210000	972
1	19210000	19220000	1225
1	19220000	19230000	765
1	19230000	19240000	608
1	19240000	19250000	1079
1	19250000	19260000	779
1	19260000	19270000	1106
1	19270000	19280000	886
1	19280000	19290000	858
